order_id,user_id,product_id,price,quantity,timestamp,channel,revenue
ORD029146,U02459,P030,10.58,2,2025-08-16,Gym Kiosk,21.16
ORD006727,U02155,P089,5.62,2,2026-02-23,Website,11.24
ORD000398,U04999,P129,14.51,3,2025-11-18,Website,43.53
ORD049088,U02500,P101,11.97,3,2025-10-02,Retail,35.910000000000004
ORD013529,U03968,P071,15.34,1,2025-07-05,App,15.34
ORD021151,U03557,P136,32.91,2,2025-12-16,Marketplace,65.82
ORD048502,U02895,P071,8.6,6,2026-03-23,Marketplace,51.599999999999994
ORD039531,U03109,P118,56.79,1,2026-04-18,Retail,56.79
ORD006514,U04629,P044,54.28,1,2025-12-06,App,54.28
ORD041652,U03310,P040,7.72,1,2026-02-15,App,7.72
ORD043201,U00322,P040,7.72,1,2025-05-24,App,7.72
ORD034145,U03377,P061,34.75,2,2026-02-13,Marketplace,69.5
ORD036565,U00342,P063,110.6,3,2026-02-13,Website,331.79999999999995
ORD021576,U00355,P016,13.96,2,2026-02-01,Retail,27.92
ORD049325,U03471,P088,20.96,2,2025-11-25,Retail,41.92
ORD016170,U03019,P100,10.91,2,2025-06-29,Website,21.82
ORD007877,U03337,P076,11.49,3,2025-10-19,Website,34.47
ORD002792,U03665,P091,23.04,3,2025-11-13,Gym Kiosk,69.12
ORD026156,U01056,P064,80.25,134,2025-09-25,Website,10753.5
ORD019460,U01917,P036,24.75,3,2025-10-17,Marketplace,74.25
ORD015354,U00162,P033,19.53,2,2026-04-18,App,39.06
ORD004336,U02496,P084,16.69,1,2025-12-21,Website,16.69
ORD018764,U03044,P011,10.12,3,2025-12-13,Marketplace,30.36
ORD043752,U04450,P108,69.6,4,2026-03-30,Gym Kiosk,278.4
ORD002552,U04321,P090,27.31,2,2025-07-18,Retail,54.62
ORD004407,U03480,P130,40.98,1,2025-08-09,Gym Kiosk,40.98
ORD022918,U00463,P052,10.42,2,2026-04-04,App,20.84
ORD026714,U02109,P049,13.57,2,2026-01-16,Website,27.14
ORD005619,U01118,P139,18.65,2,2025-10-28,App,37.3
ORD004259,U03034,P063,146.6,1,2026-04-04,Retail,146.6
ORD018420,U00604,P005,11.89,1,2025-09-14,Gym Kiosk,11.89
ORD028146,U03909,P006,3.99,6,2025-07-21,Marketplace,23.94
ORD003585,U00251,P128,12.35,1,2025-05-13,Marketplace,12.35
ORD020745,U03275,P122,30.61,2,2026-03-08,App,61.22
ORD047932,U01587,P122,21.95,3,2025-10-18,Marketplace,65.85
ORD047872,U01078,P132,56.56,1,2025-12-10,App,56.56
ORD007835,U04073,P027,53.62,1,2025-08-22,Retail,53.62
ORD008026,U01473,P070,9.24,2,2025-07-27,Marketplace,18.48
ORD014614,U04515,P038,7.71,3,2025-11-12,Marketplace,23.13
ORD049310,U03183,P007,154.62,2,2026-02-08,Gym Kiosk,309.24
ORD024290,U02106,P104,91.55,2,2025-07-10,Retail,183.1
ORD027746,U04916,P133,55.44,1,2025-10-01,Marketplace,55.44
ORD034443,U00546,P026,18.67,2,2025-11-05,Website,37.34
ORD012500,U02530,P087,8.81,2,2025-08-10,Marketplace,17.62
ORD010749,U03564,P114,19.36,1,2025-07-31,Retail,19.36
ORD025255,U03572,P080,14.54,3,2025-12-30,Marketplace,43.62
ORD047522,U02550,P073,11.94,1,2025-10-14,Marketplace,11.94
ORD043070,U02665,P141,49.88,2,2025-05-24,App,99.76
ORD037109,U03319,P004,32.34,3,2025-11-28,Retail,97.02000000000001
ORD043029,U04938,P078,26.91,1,2025-11-22,Gym Kiosk,26.91
ORD047160,U02889,P144,43.65,3,2026-04-04,Marketplace,130.95
ORD015676,U03112,P050,24.43,1,2025-10-02,Gym Kiosk,24.43
ORD044360,U04258,P145,7.25,1,2025-06-01,App,7.25
ORD012402,U02545,P048,30.38,2,2025-11-28,Website,60.76
ORD033883,U00264,P048,35.48,3,2026-03-30,Gym Kiosk,106.44
ORD047650,U02959,P063,187.01,1,2025-09-20,Marketplace,187.01
ORD001951,U02454,P113,41.51,1,2026-03-18,App,41.51
ORD042257,U01445,P126,7.77,2,2025-05-08,Website,15.54
ORD012338,U00902,P041,6.59,3,2025-07-17,Website,19.77
ORD037204,U04713,P073,15.08,1,2025-11-30,Retail,15.08
ORD018290,U01302,P145,7.06,2,2026-01-18,Website,14.12
ORD038942,U03456,P087,6.97,1,2025-05-07,Gym Kiosk,6.97
ORD001750,U02326,P068,18.58,3,2025-08-13,App,55.739999999999995
ORD049684,U01135,P137,5.24,1,2025-04-26,App,5.24
ORD043531,U02678,P124,0.0,1,2026-01-29,Marketplace,0.0
ORD036268,U01896,P065,14.97,3,2025-06-22,Gym Kiosk,44.910000000000004
ORD033461,U02729,P058,5.42,3,2026-02-11,Marketplace,16.259999999999998
ORD047955,U01839,P043,17.4,4,2025-12-17,Retail,69.6
ORD042037,U01598,P080,14.54,1,2025-10-02,Gym Kiosk,14.54
ORD036878,U03743,P111,11.66,2,2025-11-19,Website,23.32
ORD015137,U04084,P084,18.28,2,2025-06-03,Gym Kiosk,36.56
ORD026103,U00095,P140,16.11,1,2026-02-03,Retail,16.11
ORD018616,U03782,P077,98.41,1,2026-03-22,Website,98.41
ORD036597,U00805,P106,9.72,3,2025-08-09,App,29.160000000000004
ORD038679,U02813,P067,0.0,3,2025-05-11,Retail,0.0
ORD003325,U01614,P010,13.89,3,2025-08-28,Retail,41.67
ORD041931,U04121,P037,42.38,1,2025-10-29,Marketplace,42.38
ORD035004,U01466,P028,12.88,4,2025-05-20,Website,51.52
ORD044000,U01326,P085,49.18,3,2026-04-22,Website,147.54
ORD031611,U03620,P121,59.97,1,2026-02-18,Gym Kiosk,59.97
ORD019523,U02929,P091,23.04,1,2025-12-02,Retail,23.04
ORD049849,U00098,P019,147.89,1,2026-01-27,Website,147.89
ORD005026,U00128,P092,5.44,160,2025-05-06,Retail,870.4000000000001
ORD048073,U01126,P113,42.41,1,2025-05-09,App,42.41
ORD010610,U03495,P127,122.5,1,2026-01-28,Marketplace,122.5
ORD020076,U04929,P075,67.5,1,2025-06-13,Marketplace,67.5
ORD029877,U03357,P063,185.66,1,2026-01-27,Gym Kiosk,185.66
ORD041926,U00289,P141,49.88,2,2025-07-23,Marketplace,99.76
ORD031291,U01726,P019,148.7,2,2025-11-27,App,297.4
ORD031448,U03769,P066,18.28,2,2025-10-22,Gym Kiosk,36.56
ORD010536,U04272,P031,5.15,3,2025-06-20,Marketplace,15.450000000000001
ORD033242,U02836,P017,62.86,2,2025-05-15,App,125.72
ORD041567,U00478,P123,7.69,1,2026-04-20,Website,7.69
ORD005466,U00479,P133,67.22,1,2026-01-22,Gym Kiosk,67.22
ORD000417,U04650,P070,11.36,1,2026-01-02,Website,11.36
ORD031816,U03909,P062,17.86,3,2025-11-14,Retail,53.58
ORD035068,U01712,P006,5.13,3,2026-04-01,Retail,15.39
ORD004556,U00289,P101,11.97,2,2025-10-17,App,23.94
ORD012617,U01345,P142,63.0,3,2025-12-01,Retail,189.0
ORD042087,U00740,P114,15.74,3,2025-07-09,Retail,47.22
ORD033639,U00881,P001,21.51,2,2025-07-23,Website,43.02
ORD005117,U03100,P125,46.88,2,2026-02-20,Marketplace,93.76
ORD031077,U03876,P093,18.04,1,2025-09-27,App,18.04
ORD003887,U01549,P052,9.59,1,2025-06-20,App,9.59
ORD037525,U02584,P043,21.39,2,2025-06-03,Website,42.78
ORD041239,U04494,P150,15.57,1,2026-03-17,Website,15.57
ORD000828,U04131,P136,31.4,2,2025-06-01,App,62.8
ORD023551,U02954,P121,69.1,1,2025-08-24,App,69.1
ORD043854,U02404,P117,13.21,2,2025-05-26,Retail,26.42
ORD042216,U04381,P119,10.3,1,2026-04-18,Marketplace,10.3
ORD014994,U04787,P037,42.38,1,2025-11-16,Website,42.38
ORD020568,U00629,P101,9.1,3,2026-03-02,Marketplace,27.299999999999997
ORD037891,U02719,P134,23.59,1,2025-05-18,Retail,23.59
ORD006979,U04801,P128,15.91,1,2025-09-27,Retail,15.91
ORD048734,U00147,P043,21.39,1,2026-02-01,Marketplace,21.39
ORD007556,U00733,P108,91.26,2,2026-04-05,Retail,182.52
ORD001716,U03222,P016,17.58,1,2025-12-04,Retail,17.58
ORD040127,U01931,P080,14.54,3,2026-04-05,Retail,43.62
ORD046821,U03117,P130,50.13,1,2025-09-04,Marketplace,50.13
ORD019051,U02920,P075,73.28,2,2025-12-15,Retail,146.56
ORD038977,U04944,P093,14.04,1,2025-11-15,Marketplace,14.04
ORD018414,U00717,P088,14.31,3,2025-09-24,Website,42.93
ORD033071,U00168,P108,111.05,1,2025-06-06,Retail,111.05
ORD007157,U02131,P150,12.52,2,2025-10-20,Website,25.04
ORD002653,U03273,P077,95.14,6,2025-05-08,Retail,570.84
ORD007138,U03782,P032,9.04,3,2025-09-27,Website,27.119999999999997
ORD021690,U00084,P063,142.27,1,2025-06-24,App,142.27
ORD014306,U01292,P042,9.03,1,2025-11-25,Gym Kiosk,9.03
ORD029918,U02496,P132,54.55,3,2026-04-09,Marketplace,163.64999999999998
ORD011423,U01795,P014,32.55,1,2025-06-30,Website,32.55
ORD048915,U00246,P030,7.14,1,2025-08-30,Website,7.14
ORD019026,U01870,P124,8.91,2,2025-11-13,Retail,17.82
ORD045730,U00854,P001,16.8,3,2026-02-12,Marketplace,50.400000000000006
ORD021153,U00677,P122,23.31,1,2025-05-09,Gym Kiosk,23.31
ORD024572,U01226,P041,5.89,1,2025-10-22,Marketplace,5.89
ORD002464,U02078,P084,16.67,2,2025-07-28,Gym Kiosk,33.34
ORD008157,U02953,P120,21.84,2,2025-09-15,Website,43.68
ORD040445,U01627,P125,63.47,266,2026-02-21,Marketplace,16883.02
ORD046057,U03467,P056,14.97,263,2026-04-21,Website,3937.11
ORD040495,U00024,P013,19.24,2,2025-12-10,Website,38.48
ORD008001,U01842,P059,13.69,2,2025-07-26,Website,27.38
ORD022179,U00173,P093,16.57,2,2025-08-18,Retail,33.14
ORD029061,U04534,P107,9.72,2,2025-06-04,Website,19.44
ORD034758,U01400,P012,8.96,5,2025-08-05,Gym Kiosk,44.800000000000004
ORD036633,U03807,P032,9.04,2,2025-12-17,Gym Kiosk,18.08
ORD011343,U02733,P080,14.54,1,2026-04-13,Gym Kiosk,14.54
ORD030751,U04912,P030,7.14,2,2025-12-09,Website,14.28
ORD036932,U02811,P139,24.15,2,2026-02-24,Retail,48.3
ORD009165,U03827,P114,15.74,1,2025-09-13,Gym Kiosk,15.74
ORD043705,U04909,P092,641.0,3,2026-02-03,Retail,1923.0
ORD037965,U00653,P062,15.86,2,2025-10-05,Website,31.72
ORD000930,U01545,P014,32.55,1,2026-01-27,Website,32.55
ORD018184,U03704,P091,23.04,3,2026-03-20,Website,69.12
ORD028430,U01619,P085,49.18,3,2025-07-18,Marketplace,147.54
ORD031706,U04300,P080,18.46,1,2025-06-20,Marketplace,18.46
ORD047201,U00579,P033,19.53,1,2026-03-31,Retail,19.53
ORD030673,U00732,P122,28.54,2,2025-05-03,App,57.08
ORD010564,U02368,P140,16.37,3,2025-05-22,Gym Kiosk,49.11
ORD019276,U00013,P140,13.87,1,2026-04-06,App,13.87
ORD042803,U04826,P110,44.66,3,2025-11-13,Retail,133.98
ORD004041,U01161,P127,133.42,2,2026-03-09,Gym Kiosk,266.84
ORD003083,U03565,P015,19.83,2,2025-06-02,Marketplace,39.66
ORD014866,U00419,P119,10.3,2,2025-11-10,Website,20.6
ORD043012,U01217,P084,14.5,2,2025-05-12,Website,29.0
ORD027712,U00479,P127,151.8,1,2025-10-28,Website,151.8
ORD020927,U03892,P126,7.77,1,2025-09-11,Retail,7.77
ORD018546,U01004,P007,111.03,1,2025-06-07,Retail,111.03
ORD007408,U04321,P098,14.84,1,2025-12-30,App,14.84
ORD009869,U02362,P128,17.04,1,2025-11-08,App,17.04
ORD031125,U04894,P131,134.14,2,2025-06-18,Gym Kiosk,268.28
ORD022049,U04675,P056,15.24,2,2026-01-20,Website,30.48
ORD001525,U04092,P061,28.37,3,2025-10-21,Retail,85.11
ORD042378,U04239,P112,8.56,1,2025-10-16,Gym Kiosk,8.56
ORD031040,U04845,P079,24.6,1,2025-06-05,Website,24.6
ORD041361,U02264,P018,12.29,3,2025-11-05,Website,36.87
ORD049544,U03952,P042,10.26,2,2025-06-01,Gym Kiosk,20.52
ORD006269,U01672,P042,9.79,1,2025-10-11,App,9.79
ORD029048,U01791,P078,15.04,1,2025-06-13,App,15.04
ORD000777,U01997,P007,76.83,3,2026-04-23,Website,230.49
ORD024547,U00200,P040,8.76,1,2025-06-04,App,8.76
ORD043960,U01818,P005,15.11,1,2025-06-09,Marketplace,15.11
ORD036317,U04766,P112,14.1,1,2026-04-11,App,14.1
ORD039564,U01756,P019,121.5,3,2025-07-07,Website,364.5
ORD038027,U01820,P111,8.97,1,2025-06-16,Marketplace,8.97
ORD007774,U02204,P024,13.23,2,2026-02-14,Website,26.46
ORD030720,U00186,P076,11.49,1,2025-09-13,Website,11.49
ORD029099,U00814,P095,8.59,2,2025-08-19,Retail,17.18
ORD035676,U02645,P140,17.26,2,2026-04-17,Marketplace,34.52
ORD032608,U04329,P140,9.35,4,2025-12-18,Marketplace,37.4
ORD021285,U04292,P116,16.57,1,2025-12-30,Gym Kiosk,16.57
ORD006396,U02788,P097,17.95,1,2026-01-18,Marketplace,17.95
ORD031456,U02595,P091,27.99,1,2026-03-20,App,27.99
ORD046420,U01622,P046,14.07,3,2025-08-02,App,42.21
ORD047753,U04920,P121,68.62,1,2025-05-05,Retail,68.62
ORD041006,U03806,P076,11.49,3,2025-09-28,Website,34.47
ORD047190,U02746,P086,10.76,3,2025-11-04,App,32.28
ORD023691,U04759,P011,13.56,2,2026-01-22,App,27.12
ORD011066,U01519,P060,152.62,2,2026-02-21,Retail,305.24
ORD004495,U03588,P007,145.78,1,2026-02-17,Marketplace,145.78
ORD005730,U02317,P062,15.17,3,2025-08-16,App,45.51
ORD014536,U03199,P013,14.25,3,2025-12-24,Gym Kiosk,42.75
ORD001623,U03637,P060,96.25,6,2025-12-08,App,577.5
ORD023775,U04773,P046,14.07,3,2025-10-09,Website,42.21
ORD001002,U02502,P071,12.58,2,2026-02-04,Website,25.16
ORD011275,U02845,P017,49.03,2,2025-11-10,Marketplace,98.06
ORD039416,U00301,P108,114.06,1,2026-03-10,Gym Kiosk,114.06
ORD007163,U02620,P135,14.32,1,2025-05-23,Marketplace,14.32
ORD023017,U02607,P013,10.47,3,2025-07-31,Website,31.410000000000004
ORD034702,U03718,P002,9.98,3,2025-07-17,Marketplace,29.94
ORD034156,U00487,P013,10.64,4,2025-05-22,Gym Kiosk,42.56
ORD019476,U01852,P063,146.6,2,2025-05-26,Marketplace,293.2
ORD007847,U03161,P138,12.79,1,2026-01-18,App,12.79
ORD015580,U03125,P087,6.97,2,2025-05-17,Retail,13.94
ORD000447,U01278,P070,10.88,1,2025-10-01,App,10.88
ORD011539,U00008,P063,146.6,1,2025-05-15,Retail,146.6
ORD036055,U04901,P145,7.2,1,2026-03-28,Gym Kiosk,7.2
ORD008014,U01052,P111,6.79,1,2025-06-29,Gym Kiosk,6.79
ORD026908,U02333,P069,10.64,2,2025-09-22,Marketplace,21.28
ORD021618,U04384,P080,14.54,3,2026-02-09,Website,43.62
ORD046618,U00395,P118,60.73,1,2025-11-07,Retail,60.73
ORD011435,U02252,P054,84.54,1,2025-08-16,Marketplace,84.54
ORD001896,U00623,P019,147.14,2,2025-08-02,Marketplace,294.28
ORD021843,U03185,P148,14.74,6,2026-02-27,Gym Kiosk,88.44
ORD006283,U00418,P115,33.5,3,2026-03-11,App,100.5
ORD023465,U02550,P029,61.58,4,2025-12-22,Marketplace,246.32
ORD008517,U02104,P122,28.15,2,2025-12-04,Gym Kiosk,56.3
ORD012322,U03274,P134,18.21,3,2025-12-22,App,54.63
ORD014186,U02104,P009,18.45,1,2025-10-18,App,18.45
ORD012769,U01081,P039,33.22,2,2025-11-16,App,66.44
ORD001760,U04490,P142,63.0,3,2025-05-20,App,189.0
ORD032599,U01966,P142,60.93,2,2025-07-11,Retail,121.86
ORD042839,U02418,P091,23.04,3,2026-01-14,Marketplace,69.12
ORD003295,U01133,P148,24.43,2,2025-12-22,Website,48.86
ORD010663,U03445,P127,110.81,1,2025-07-06,Website,110.81
ORD049993,U01669,P023,25.33,5,2025-11-03,App,126.64999999999999
ORD005090,U01851,P020,32.59,3,2025-05-11,Retail,97.77000000000001
ORD000204,U02163,P027,76.72,1,2025-09-05,App,76.72
ORD023031,U04933,P102,25.61,3,2025-12-05,Gym Kiosk,76.83
ORD035185,U03290,P125,52.09,2,2026-04-15,Website,104.18
ORD031103,U03811,P120,21.84,3,2025-09-21,App,65.52
ORD018649,U02306,P011,9.61,5,2025-06-15,Retail,48.05
ORD036396,U03385,P010,15.2,2,2025-10-03,Gym Kiosk,30.4
ORD029330,U02917,P072,41.65,1,2026-03-11,Retail,41.65
ORD016037,U04232,P100,10.91,1,2025-11-30,Website,10.91
ORD047253,U03063,P070,9.24,1,2026-02-18,App,9.24
ORD011845,U00687,P035,17.55,1,2025-10-13,App,17.55
ORD044877,U03439,P101,13.4,1,2026-01-11,Marketplace,13.4
ORD006624,U00081,P022,21.28,2,2025-08-07,Retail,42.56
ORD013125,U01267,P010,17.22,1,2026-02-08,App,17.22
ORD002155,U00686,P043,21.39,3,2025-10-31,Website,64.17
ORD004976,U01924,P065,17.55,2,2025-12-13,Website,35.1
ORD012443,U04434,P044,43.93,3,2025-05-07,Gym Kiosk,131.79
ORD040616,U04436,P085,45.38,3,2026-01-04,Marketplace,136.14000000000001
ORD008015,U00783,P081,81.4,1,2025-09-16,Retail,81.4
ORD043961,U00790,P112,8.56,3,2025-09-04,App,25.68
ORD029300,U01296,P002,9.94,3,2025-08-21,Gym Kiosk,29.82
ORD006855,U02381,P066,19.0,2,2025-08-06,Retail,38.0
ORD029831,U04506,P056,12.69,3,2026-04-05,App,38.07
ORD018087,U00497,P074,22.9,1,2025-12-25,App,22.9
ORD038497,U00810,P047,10.03,3,2025-07-30,Retail,30.089999999999996
ORD005795,U03544,P130,40.98,1,2026-01-02,Gym Kiosk,40.98
ORD003129,U00899,P046,14.07,1,2026-02-23,Marketplace,14.07
ORD043563,U02880,P048,30.38,1,2025-12-21,Retail,30.38
ORD038965,U02175,P023,38.77,2,2025-04-28,Website,77.54
ORD019156,U03687,P102,19.49,2,2025-10-14,App,38.98
ORD024936,U02214,P147,754.0,3,2025-08-30,Marketplace,2262.0
ORD018557,U02316,P104,65.5,3,2026-04-13,Marketplace,196.5
ORD023384,U04826,P054,67.41,1,2026-02-26,Website,67.41
ORD010197,U03431,P142,43.27,3,2026-01-09,Marketplace,129.81
ORD048294,U02717,P124,6.33,6,2026-02-14,Marketplace,37.980000000000004
ORD019254,U01143,P020,32.59,2,2026-04-13,Gym Kiosk,65.18
ORD018900,U03306,P048,34.94,1,2025-12-03,Gym Kiosk,34.94
ORD010031,U01926,P049,23.3,1,2025-11-15,Marketplace,23.3
ORD029740,U00266,P055,168.25,3,2025-07-30,App,504.75
ORD021634,U03984,P100,8.72,4,2025-07-29,Marketplace,34.88
ORD024991,U04547,P109,11.06,2,2025-08-16,Website,22.12
ORD021037,U03077,P089,5.62,1,2025-07-30,Retail,5.62
ORD032178,U03554,P098,15.82,1,2025-08-04,Marketplace,15.82
ORD021053,U04723,P039,33.22,3,2026-01-28,Retail,99.66
ORD004296,U03891,P121,52.15,1,2026-01-24,App,52.15
ORD039578,U02336,P055,144.63,3,2025-10-22,App,433.89
ORD047642,U02968,P143,9.65,6,2025-06-29,Marketplace,57.900000000000006
ORD036025,U03961,P115,40.14,1,2025-09-16,App,40.14
ORD033049,U04372,P136,30.73,2,2026-03-31,Website,61.46
ORD026198,U04986,P034,10.0,1,2026-02-01,Retail,10.0
ORD032852,U01797,P102,26.53,2,2026-01-07,Gym Kiosk,53.06
ORD001813,U02387,P034,10.16,1,2025-11-01,Website,10.16
ORD041944,U02342,P031,5.15,2,2025-06-10,App,10.3
ORD026954,U00948,P012,12.18,3,2025-09-25,Gym Kiosk,36.54
ORD012483,U02384,P086,14.26,2,2025-11-04,Gym Kiosk,28.52
ORD001364,U04410,P144,43.65,2,2025-11-06,Gym Kiosk,87.3
ORD026749,U02052,P016,13.96,1,2026-01-28,App,13.96
ORD043091,U00532,P074,18.7,5,2025-10-19,Retail,93.5
ORD011190,U02859,P138,9.51,3,2025-11-14,App,28.53
ORD008896,U04025,P052,9.81,1,2025-12-05,Retail,9.81
ORD002471,U04289,P075,53.91,2,2026-03-23,Marketplace,107.82
ORD039549,U01001,P140,11.92,3,2025-05-20,Website,35.76
ORD016208,U01894,P028,18.57,1,2026-04-02,Gym Kiosk,18.57
ORD015983,U02302,P088,12.48,3,2025-12-30,Website,37.44
ORD000389,U03906,P107,6.62,6,2026-01-11,Marketplace,39.72
ORD003229,U03651,P096,27.51,1,2026-03-30,App,27.51
ORD008053,U00117,P098,11.79,3,2025-08-09,Marketplace,35.37
ORD026947,U03840,P097,1472.0,2,2025-07-05,Website,2944.0
ORD025360,U00042,P107,9.32,3,2025-06-14,Gym Kiosk,27.96
ORD025193,U04485,P051,21.85,2,2025-06-04,Gym Kiosk,43.7
ORD018307,U01815,P077,88.11,5,2025-05-02,Gym Kiosk,440.55
ORD042468,U00503,P020,32.59,3,2026-02-11,Website,97.77000000000001
ORD023742,U04713,P081,78.48,1,2026-02-27,Gym Kiosk,78.48
ORD020401,U00492,P083,30.21,2,2025-09-14,Marketplace,60.42
ORD044457,U04522,P110,58.24,2,2025-10-25,Gym Kiosk,116.48
ORD019369,U01629,P078,28.29,2,2026-03-20,Marketplace,56.58
ORD012371,U02696,P019,101.01,6,2025-11-28,Marketplace,606.0600000000001
ORD000633,U04309,P023,27.06,2,2025-10-10,Website,54.12
ORD016701,U03634,P058,6.43,1,2025-08-01,App,6.43
ORD035377,U04072,P096,27.51,2,2026-01-14,Retail,55.02
ORD010499,U01695,P108,58.88,6,2025-07-07,App,353.28000000000003
ORD010824,U00775,P131,140.5,1,2025-07-05,Gym Kiosk,140.5
ORD012251,U03601,P088,19.77,1,2025-09-17,App,19.77
ORD028512,U01679,P012,10.59,1,2026-01-04,Retail,10.59
ORD041290,U04562,P111,6.79,1,2025-08-19,Website,6.79
ORD020268,U02487,P132,45.99,3,2025-07-25,Marketplace,137.97
ORD024006,U04812,P026,24.32,2,2026-03-08,Marketplace,48.64
ORD038008,U01747,P051,20.4,2,2025-09-06,Website,40.8
ORD024280,U03303,P099,5.13,6,2025-04-27,Gym Kiosk,30.78
ORD049267,U00316,P141,49.88,3,2025-12-29,Retail,149.64000000000001
ORD007328,U01877,P006,5.13,2,2025-07-28,Retail,10.26
ORD000227,U03082,P082,10.49,1,2025-10-06,Retail,10.49
ORD028143,U02647,P068,18.58,1,2025-11-20,Retail,18.58
ORD023092,U03944,P062,13.41,5,2025-06-14,Marketplace,67.05
ORD033022,U01148,P053,7.64,5,2025-09-15,Marketplace,38.199999999999996
ORD039880,U02985,P062,17.86,2,2025-11-01,Retail,35.72
ORD028000,U00539,P002,9.98,3,2026-01-27,Retail,29.94
ORD047602,U02262,P079,25.24,1,2025-07-17,Website,25.24
ORD013953,U00030,P041,6.59,2,2025-11-29,Website,13.18
ORD013185,U00623,P083,30.21,3,2026-03-01,Website,90.63
ORD035035,U02246,P140,13.87,2,2025-09-02,Website,27.74
ORD039733,U04283,P037,50.56,1,2025-11-22,Website,50.56
ORD023705,U03822,P121,52.15,1,2026-01-07,Retail,52.15
ORD008538,U01498,P107,9.92,2,2026-04-18,Website,19.84
ORD015215,U04652,P060,149.5,1,2026-03-18,Retail,149.5
ORD045619,U03797,P046,14.07,2,2025-12-13,Retail,28.14
ORD041061,U03602,P038,9.33,1,2025-07-23,Marketplace,9.33
ORD040384,U04433,P135,9.72,3,2026-01-20,Website,29.160000000000004
ORD012300,U01314,P102,28.04,1,2025-11-24,Website,28.04
ORD016632,U00603,P041,11.13,2,2026-04-14,Retail,22.26
ORD036951,U04480,P097,16.24,3,2025-12-26,App,48.72
ORD048334,U02121,P146,6.71,2,2026-02-27,App,13.42
ORD013710,U04067,P120,27.12,2,2026-03-20,App,54.24
ORD004754,U04629,P042,8.75,2,2025-08-04,App,17.5
ORD020520,U02398,P011,10.95,1,2025-06-09,Marketplace,10.95
ORD047934,U02631,P056,15.2,1,2025-07-25,App,15.2
ORD020238,U03285,P002,1484.0,1,2025-07-28,Marketplace,1484.0
ORD029860,U00060,P040,7.72,2,2026-03-20,Retail,15.44
ORD010704,U03772,P126,7.77,1,2025-05-15,Marketplace,7.77
ORD022429,U00346,P099,10.0,1,2026-03-09,Gym Kiosk,10.0
ORD000207,U01780,P016,13.96,3,2025-06-18,Retail,41.88
ORD005339,U03361,P003,11.64,2,2025-10-01,App,23.28
ORD006886,U02797,P117,16.21,1,2025-05-16,App,16.21
ORD004627,U02042,P087,861.0,2,2025-05-18,Website,1722.0
ORD039787,U00411,P123,769.0,3,2026-04-06,Gym Kiosk,2307.0
ORD019710,U00725,P026,18.89,3,2026-01-11,Gym Kiosk,56.67
ORD049557,U00604,P100,8.19,6,2026-02-10,Marketplace,49.14
ORD018736,U00855,P050,42.18,1,2026-01-29,Website,42.18
ORD024746,U02663,P088,2395.0,2,2025-07-16,Website,4790.0
ORD007283,U04121,P098,12.06,2,2026-04-04,Gym Kiosk,24.12
ORD017851,U03485,P067,7.18,2,2026-03-19,Retail,14.36
ORD017990,U01802,P084,19.28,2,2025-12-01,Gym Kiosk,38.56
ORD005901,U03005,P120,28.58,2,2026-04-09,Website,57.16
ORD029523,U00704,P014,32.55,1,2025-09-29,Retail,32.55
ORD043584,U01238,P041,8.34,1,2025-08-25,Website,8.34
ORD008362,U03624,P100,10.91,1,2025-07-07,Marketplace,10.91
ORD015927,U03188,P043,15.98,6,2026-03-01,Website,95.88
ORD021821,U02046,P117,13.21,1,2026-03-08,Marketplace,13.21
ORD014509,U00170,P133,64.06,1,2026-03-07,Gym Kiosk,64.06
ORD017268,U02249,P044,43.93,3,2025-09-15,Gym Kiosk,131.79
ORD039782,U01357,P042,9.59,2,2025-08-08,App,19.18
ORD036833,U03619,P118,42.08,2,2026-02-26,App,84.16
ORD013003,U04935,P127,106.43,3,2025-12-11,Marketplace,319.29
ORD000780,U00849,P012,12.74,1,2025-11-26,App,12.74
ORD004787,U02187,P129,14.51,2,2026-02-14,Retail,29.02
ORD003886,U01227,P107,8.04,3,2026-04-07,App,24.119999999999997
ORD024888,U03646,P038,9.49,1,2026-03-13,Marketplace,9.49
ORD012879,U04886,P077,109.01,3,2025-06-24,Gym Kiosk,327.03000000000003
ORD001059,U02934,P122,27.02,2,2025-08-28,Gym Kiosk,54.04
ORD022836,U01237,P023,26.14,4,2025-10-28,Website,104.56
ORD002215,U00980,P109,11.06,3,2026-03-27,Marketplace,33.18
ORD011232,U02564,P128,13.11,2,2025-05-09,Gym Kiosk,26.22
ORD009398,U02338,P104,65.5,1,2025-10-29,Retail,65.5
ORD017599,U00112,P012,12.31,1,2025-11-12,Gym Kiosk,12.31
ORD022594,U00353,P031,6.35,1,2026-03-28,App,6.35
ORD025126,U04146,P002,8.93,2,2025-08-05,Retail,17.86
ORD019865,U00098,P014,32.55,2,2025-08-20,App,65.1
ORD024319,U00540,P112,8.56,1,2026-02-06,Website,8.56
ORD013879,U02571,P123,9.32,1,2025-04-28,App,9.32
ORD037332,U01705,P060,88.54,5,2025-11-02,Retail,442.70000000000005
ORD007744,U02969,P143,16.28,1,2025-10-29,Website,16.28
ORD020146,U01112,P006,5.13,1,2025-12-07,Gym Kiosk,5.13
ORD039758,U03292,P122,23.31,3,2025-09-17,Website,69.92999999999999
ORD049602,U01690,P130,47.45,1,2026-02-21,Retail,47.45
